"country","scenario","species","crop","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Vegetables","Onions","ncont_ag","fraction","0","0","0","0","0"
0,0,"Vegetables","Onions","ncont_bg","unitless","0","0","0","0","0"
0,0,"Vegetables","Onions","fuel_pct","Percent","0","0","0","0","0"
0,0,"Vegetables","Onions","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Vegetables","Onions","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Onions","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Vegetables","Onions","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Vegetables","Onions","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Vegetables","Onions","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Vegetables","Onions","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegetables","Onions","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegetables","Onions","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegetables","Onions","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegetables","Onions","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Vegetables","Onions","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Vegetables","Onions","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegetables","Tomatoes and products","Fraction Consumption Waste","fraction","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegetables","Tomatoes and products","Fraction food supply consumed","fraction","0.0047029702970297","0.00482233502538071","0.00331266950794266","0.00336746750689248","0.00332426127527216"
0,0,"Vegetables","Tomatoes and products","Fraction food supply wasted","fraction","0.000247524752475248","0.000253807106598985","0.000174351026733824","0.000177235131941709","0.000174961119751166"
0,0,"Vegetables","Tomatoes and products","kcal per tonne","kcal per tonne","212209.302325581","210982.658959538","216260.697827518","213035.019455253","197772.426249247"
0,0,"Vegetables","Tomatoes and products","Loss","tonnes","613000","634000","286000","343000","587000"
0,0,"Vegetables","Tomatoes and products","Stock var","tonnes","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","Import","tonnes","475000","479000","478000","479000","346000"
0,0,"Vegetables","Tomatoes and products","Export","tonnes","2000","0","1000","1000","4000"
0,0,"Vegetables","Tomatoes and products","Seed","tonnes","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","Processing","tonnes","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","Nonfood","tonnes","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","Area Harvested","hectares","541800","557500","634660","701300","754896"
0,0,"Vegetables","Tomatoes and products","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Vegetables","Tomatoes and products","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Vegetables","Tomatoes and products","N pct in crop","Percent","0.14","0.14","0.14","0.14","0.14"
0,0,"Vegetables","Tomatoes and products","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Vegetables","Tomatoes and products","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Vegetables","Tomatoes and products","slope_ag","unitless","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","intercept_ag","unitless","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","ncont_ag","fraction","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","ncont_bg","unitless","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","fuel_pct","Percent","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Vegetables","Tomatoes and products","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Vegetables","Tomatoes and products","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Vegetables","Tomatoes and products","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Vegetables","Tomatoes and products","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Vegetables","Tomatoes and products","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegetables","Tomatoes and products","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegetables","Tomatoes and products","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegetables","Tomatoes and products","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegetables","Tomatoes and products","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Vegetables","Tomatoes and products","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Vegetables","Tomatoes and products","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegetables","Vegetables, Other","Fraction Consumption Waste","fraction","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegetables","Vegetables, Other","Fraction food supply consumed","fraction","0.0141089108910891","0.0144670050761421","0.0132506780317706","0.0134698700275699","0.0140357698289269"
0,0,"Vegetables","Vegetables, Other","Fraction food supply wasted","fraction","0.000742574257425743","0.000761421319796954","0.000697404106935296","0.000708940527766837","0.000738724727838258"
0,0,"Vegetables","Vegetables, Other","kcal per tonne","kcal per tonne","264738.701878371","265182.563338301","263696.56833233","262957.774664799","266782.073475668"
0,0,"Vegetables","Vegetables, Other","Loss","tonnes","1237000","1273000","1298000","1327000","1356000"
0,0,"Vegetables","Vegetables, Other","Stock var","tonnes","2000","1000","2000","2000","0"
0,0,"Vegetables","Vegetables, Other","Import","tonnes","14000","7000","7000","8000","7000"
0,0,"Vegetables","Vegetables, Other","Export","tonnes","10000","9000","10000","11000","14000"
0,0,"Vegetables","Vegetables, Other","Seed","tonnes","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","Processing","tonnes","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","Nonfood","tonnes","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","Area Harvested","hectares","743340","746913","752663","759078","765510"
0,0,"Vegetables","Vegetables, Other","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Vegetables","Vegetables, Other","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Vegetables","Vegetables, Other","N pct in crop","Percent","0.224","0.224","0.224","0.224","0.224"
0,0,"Vegetables","Vegetables, Other","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Vegetables","Vegetables, Other","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Vegetables","Vegetables, Other","slope_ag","unitless","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","intercept_ag","unitless","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","ncont_ag","fraction","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","ncont_bg","unitless","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","fuel_pct","Percent","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Vegetables","Vegetables, Other","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Vegetables","Vegetables, Other","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Vegetables","Vegetables, Other","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Vegetables","Vegetables, Other","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Vegetables","Vegetables, Other","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegetables","Vegetables, Other","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegetables","Vegetables, Other","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegetables","Vegetables, Other","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegetables","Vegetables, Other","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Vegetables","Vegetables, Other","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Vegetables","Vegetables, Other","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Coconut Oil","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Coconut Oil","Fraction food supply consumed","fraction","0.000753998476770754","0.000773135493947677","0.000767144517628826","0.000779834580543521","0.000769828926905132"
0,0,"Vegoils","Coconut Oil","Fraction food supply wasted","fraction","7.61614623000762e-06","7.80944943381492e-06","7.74893452150329e-06","7.87711697518708e-06","7.77604976671851e-06"
0,0,"Vegoils","Coconut Oil","kcal per tonne","kcal per tonne","10428571.4285714","10428571.4285714","10428571.4285714","10428571.4285714","10428571.4285714"
0,0,"Vegoils","Coconut Oil","Loss","tonnes","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Stock var","tonnes","0","-1000","0","-1000","0"
0,0,"Vegoils","Coconut Oil","Import","tonnes","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Export","tonnes","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Seed","tonnes","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Processing","tonnes","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Nonfood","tonnes","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Area Harvested","hectares","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Vegoils","Coconut Oil","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Vegoils","Coconut Oil","N pct in crop","Percent","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Vegoils","Coconut Oil","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Vegoils","Coconut Oil","slope_ag","unitless","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","intercept_ag","unitless","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","ncont_ag","fraction","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","ncont_bg","unitless","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","fuel_pct","Percent","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Vegoils","Coconut Oil","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Vegoils","Coconut Oil","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Vegoils","Coconut Oil","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Vegoils","Coconut Oil","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Vegoils","Coconut Oil","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegoils","Coconut Oil","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegoils","Coconut Oil","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegoils","Coconut Oil","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegoils","Coconut Oil","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Vegoils","Coconut Oil","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Vegoils","Coconut Oil","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Cottonseed Oil","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Cottonseed Oil","Fraction food supply consumed","fraction","0.000753998476770754","0.000773135493947677","0.000767144517628826","0.000779834580543521","0.000769828926905132"
0,0,"Vegoils","Cottonseed Oil","Fraction food supply wasted","fraction","7.61614623000762e-06","7.80944943381492e-06","7.74893452150329e-06","7.87711697518708e-06","7.77604976671851e-06"
0,0,"Vegoils","Cottonseed Oil","kcal per tonne","kcal per tonne","9125000","9125000","9125000","9125000","9125000"
0,0,"Vegoils","Cottonseed Oil","Loss","tonnes","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Stock var","tonnes","4000","5000","2000","19000","18000"
0,0,"Vegoils","Cottonseed Oil","Import","tonnes","5000","6000","5000","23000","22000"
0,0,"Vegoils","Cottonseed Oil","Export","tonnes","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Seed","tonnes","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Processing","tonnes","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Nonfood","tonnes","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Area Harvested","hectares","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Vegoils","Cottonseed Oil","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Vegoils","Cottonseed Oil","N pct in crop","Percent","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Vegoils","Cottonseed Oil","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Vegoils","Cottonseed Oil","slope_ag","unitless","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","intercept_ag","unitless","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","ncont_ag","fraction","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","ncont_bg","unitless","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","fuel_pct","Percent","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Vegoils","Cottonseed Oil","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Vegoils","Cottonseed Oil","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Vegoils","Cottonseed Oil","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Vegoils","Cottonseed Oil","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Vegoils","Cottonseed Oil","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegoils","Cottonseed Oil","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegoils","Cottonseed Oil","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegoils","Cottonseed Oil","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegoils","Cottonseed Oil","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Vegoils","Cottonseed Oil","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Vegoils","Cottonseed Oil","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Groundnut Oil","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Groundnut Oil","Fraction food supply consumed","fraction","0.013948971820259","0.016622413119875","0.0164936071290198","0.0163765261914139","0.0157814930015552"
0,0,"Vegoils","Groundnut Oil","Fraction food supply wasted","fraction","0.000140898705255141","0.000167903162827021","0.000166602092212321","0.000165419456478929","0.000159409020217729"
0,0,"Vegoils","Groundnut Oil","kcal per tonne","kcal per tonne","8826797.38562091","8768156.424581","8917613.63636364","8760000","8961077.84431138"
0,0,"Vegoils","Groundnut Oil","Loss","tonnes","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Stock var","tonnes","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Import","tonnes","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Export","tonnes","2000","3000","3000","0","0"
0,0,"Vegoils","Groundnut Oil","Seed","tonnes","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Processing","tonnes","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Nonfood","tonnes","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Area Harvested","hectares","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Vegoils","Groundnut Oil","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Vegoils","Groundnut Oil","N pct in crop","Percent","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Vegoils","Groundnut Oil","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Vegoils","Groundnut Oil","slope_ag","unitless","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","intercept_ag","unitless","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","ncont_ag","fraction","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","ncont_bg","unitless","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","fuel_pct","Percent","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Vegoils","Groundnut Oil","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Vegoils","Groundnut Oil","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Vegoils","Groundnut Oil","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Vegoils","Groundnut Oil","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Vegoils","Groundnut Oil","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Vegoils","Groundnut Oil","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Vegoils","Groundnut Oil","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegoils","Groundnut Oil","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Vegoils","Groundnut Oil","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Vegoils","Groundnut Oil","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Vegoils","Groundnut Oil","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Maize Germ Oil","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Vegoils","Maize Germ Oil","Fraction food supply consumed","fraction","0","0","0","0","0"
