"country","year","sector","subsector","species","mgmt","animal","pollutant","units","value"
"Nigeria",2018,"crops","ammonia production energy","Grapefruit and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapefruit and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapefruit and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapefruit and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Grapes and products (excl wine)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnut Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"CO2","kg y-1",72744745077.2427
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"CO","kg y-1",519680817.860442
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"NOx","kg y-1",122306054.588088
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"NMVOC","kg y-1",57158188.5683003
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"PM10","kg y-1",64234428.0253771
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"PM2.5","kg y-1",59315825.95503
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"BC","kg y-1",3782182.1428122
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"OC","kg y-1",2939392.67759983
"Nigeria",2018,"crops","ammonia production energy","Groundnuts (Shelled Eq)",NA,NA,"CH4","kg y-1",5840243.04081023
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Lemons, Limes and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"CO2","kg y-1",237668648540.423
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"CO","kg y-1",1697879860.90437
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"NOx","kg y-1",399593326.932363
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"NMVOC","kg y-1",186744890.172093
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"PM10","kg y-1",209864089.59641
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"PM2.5","kg y-1",193794234.577655
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"BC","kg y-1",12356990.4253759
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"OC","kg y-1",9603463.23948168
"Nigeria",2018,"crops","ammonia production energy","Maize and products",NA,NA,"CH4","kg y-1",19081002.609647
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Maize Germ Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"CO2","kg y-1",36951432362.4653
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"CO","kg y-1",263977151.488406
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"NOx","kg y-1",62126603.0808534
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"NMVOC","kg y-1",29034082.6213621
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"PM10","kg y-1",32628530.3495263
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"PM2.5","kg y-1",30130076.4539587
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"BC","kg y-1",1921197.84713316
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"OC","kg y-1",1493094.37537688
"Nigeria",2018,"crops","ammonia production energy","Millet and products",NA,NA,"CH4","kg y-1",2966610.79056238
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"CO2","kg y-1",107361317.314805
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"CO","kg y-1",766977.973865859
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"NOx","kg y-1",180507.047240466
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"NMVOC","kg y-1",84357.6867786767
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"PM10","kg y-1",94801.2506256607
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"PM2.5","kg y-1",87542.0651400415
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"BC","kg y-1",5581.98474330593
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"OC","kg y-1",4338.14249589463
"Nigeria",2018,"crops","ammonia production energy","Nuts and products",NA,NA,"CH4","kg y-1",8619.40179506052
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oats",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops Oil, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oilcrops, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olive Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Olives (including preserved)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"CO2","kg y-1",1615461.85671905
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"CO","kg y-1",11540.689819322
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"NOx","kg y-1",2716.08300809985
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"NMVOC","kg y-1",1269.3270604385
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"PM10","kg y-1",1426.47098773908
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"PM2.5","kg y-1",1317.24228641381
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"BC","kg y-1",83.9919224459345
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"OC","kg y-1",65.2758731581192
"Nigeria",2018,"crops","ammonia production energy","Onions",NA,NA,"CH4","kg y-1",129.695826913405
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Oranges, Mandarines",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palm Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Palmkernel Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Peas",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"CO2","kg y-1",203847698.001089
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"CO","kg y-1",1456266.54274049
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"NOx","kg y-1",342730.01648303
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"NMVOC","kg y-1",160170.540829969
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"PM10","kg y-1",179999.809903603
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"PM2.5","kg y-1",166216.742709416
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"BC","kg y-1",10598.5541967936
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"OC","kg y-1",8236.86206080926
"Nigeria",2018,"crops","ammonia production energy","Pineapples and products",NA,NA,"CH4","kg y-1",16365.7195907679
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"CO2","kg y-1",1304021618.41941
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"CO","kg y-1",9315793.47000694
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"NOx","kg y-1",2192457.18817353
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"NMVOC","kg y-1",1024617.15253264
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"PM10","kg y-1",1151465.75471472
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"PM2.5","kg y-1",1063294.94010365
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"BC","kg y-1",67799.3616417235
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"OC","kg y-1",52691.5255877777
"Nigeria",2018,"crops","ammonia production energy","Plantains",NA,NA,"CH4","kg y-1",104692.142009067
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"CO2","kg y-1",547440699.480693
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"CO","kg y-1",3910858.8549473
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"NOx","kg y-1",920414.416234896
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"NMVOC","kg y-1",430144.042674893
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"PM10","kg y-1",483396.29442121
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"PM2.5","kg y-1",446381.346399894
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"BC","kg y-1",28462.8179757308
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"OC","kg y-1",22120.4044603502
"Nigeria",2018,"crops","ammonia production energy","Potatoes and products",NA,NA,"CH4","kg y-1",43950.7586699703
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"CO2","kg y-1",117511669.297085
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"CO","kg y-1",839491.022253364
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"NOx","kg y-1",197572.877938132
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"NMVOC","kg y-1",92333.1870298873
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"PM10","kg y-1",103764.125581724
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"PM2.5","kg y-1",95818.6287725613
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"BC","kg y-1",6109.72705609945
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"OC","kg y-1",4748.28717727464
"Nigeria",2018,"crops","ammonia production energy","Pulses",NA,NA,"CH4","kg y-1",9434.31320155924
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustard Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rape and Mustardseed",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"CO2","kg y-1",176502593073.879
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"CO","kg y-1",1260915985.41896
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"NOx","kg y-1",296754573.27551
