"country","year","risk","disease","age","sex","mean","median","p2.5","p97.5"
NA,NA,"overweight","Gallbladder and biliary diseases","85-89","male",1.94039222758593,1.94822634753874,1.40461830327744,2.41407792190628
NA,NA,"overweight","Gallbladder and biliary diseases","90-94","male",0.298657229079003,0.301591586603635,0.210522207693538,0.363728707362466
NA,NA,"overweight","Gallbladder and biliary diseases","95-99","male",0,0,0,0
NA,NA,"overweight","Gallbladder and biliary diseases","100+","male",0,0,0,0
NA,NA,"overweight","Gallbladder and biliary tract cancer","25-29","male",0.0234509338050157,0.0241915734697968,0.00450069898136426,0.0396611971186436
NA,NA,"overweight","Gallbladder and biliary tract cancer","30-34","male",0.0631990419621985,0.0649013217903851,0.0117599267433024,0.103023281812793
NA,NA,"overweight","Gallbladder and biliary tract cancer","35-39","male",0.155531602699291,0.157640812158202,0.0376875367502066,0.261366407397486
NA,NA,"overweight","Gallbladder and biliary tract cancer","40-44","male",0.220349548122319,0.22273809493107,0.0448652720456461,0.366830061726881
NA,NA,"overweight","Gallbladder and biliary tract cancer","45-49","male",0.321228712006186,0.331595473115674,0.0629952667974844,0.525180378107784
NA,NA,"overweight","Gallbladder and biliary tract cancer","50-54","male",0.563601755503989,0.572011342478778,0.150097156236875,0.945390904755281
NA,NA,"overweight","Gallbladder and biliary tract cancer","55-59","male",0.754196164336517,0.76397375730485,0.189546391987053,1.25109460517455
NA,NA,"overweight","Gallbladder and biliary tract cancer","60-64","male",0.982481754907974,0.992400405736985,0.196043868769264,1.66795315503398
NA,NA,"overweight","Gallbladder and biliary tract cancer","65-69","male",1.06758589060059,1.09527764261907,0.198666576619511,1.80250006452264
NA,NA,"overweight","Gallbladder and biliary tract cancer","70-74","male",1.13087807343754,1.15394824115929,0.187201370521764,1.91109392239356
NA,NA,"overweight","Gallbladder and biliary tract cancer","75-79","male",0.909773554089564,0.924548908967026,0.256828171856347,1.50657534429773
NA,NA,"overweight","Gallbladder and biliary tract cancer","80-84","male",0.427436724654293,0.437351390453772,0.0676743061689417,0.711313796643628
NA,NA,"overweight","Gallbladder and biliary tract cancer","85-89","male",0.111896783077323,0.115012585178438,0.027304844723264,0.182770505303824
NA,NA,"overweight","Gallbladder and biliary tract cancer","90-94","male",0.0168534583207576,0.0171250594732997,0.00396226413507673,0.0275359828688275
NA,NA,"overweight","Gallbladder and biliary tract cancer","95-99","male",0,0,0,0
NA,NA,"overweight","Gallbladder and biliary tract cancer","100+","male",0,0,0,0
NA,NA,"overweight","Gout","25-29","male",0,0,0,0
NA,NA,"overweight","Gout","30-34","male",0,0,0,0
NA,NA,"overweight","Gout","35-39","male",0,0,0,0
NA,NA,"overweight","Gout","40-44","male",0,0,0,0
NA,NA,"overweight","Gout","45-49","male",0,0,0,0
NA,NA,"overweight","Gout","50-54","male",0,0,0,0
NA,NA,"overweight","Gout","55-59","male",0,0,0,0
NA,NA,"overweight","Gout","60-64","male",0,0,0,0
NA,NA,"overweight","Gout","65-69","male",0,0,0,0
NA,NA,"overweight","Gout","70-74","male",0,0,0,0
NA,NA,"overweight","Gout","75-79","male",0,0,0,0
NA,NA,"overweight","Gout","80-84","male",0,0,0,0
NA,NA,"overweight","Gout","85-89","male",0,0,0,0
NA,NA,"overweight","Gout","90-94","male",0,0,0,0
NA,NA,"overweight","Gout","95-99","male",0,0,0,0
NA,NA,"overweight","Gout","100+","male",0,0,0,0
NA,NA,"overweight","Hypertensive heart disease","25-29","male",6.49239970265366,6.91004901391278,2.55621710994632,8.18539452941528
NA,NA,"overweight","Hypertensive heart disease","30-34","male",10.5849785372121,11.0150211999737,3.91886934935507,13.0102485329607
NA,NA,"overweight","Hypertensive heart disease","35-39","male",14.8390243972932,16.437722227516,0.866352582186823,19.432596942096
NA,NA,"overweight","Hypertensive heart disease","40-44","male",23.6988463508266,24.8266289105225,4.69727770026169,29.4106371612042
NA,NA,"overweight","Hypertensive heart disease","45-49","male",29.9220949278654,32.0731251715911,12.1586047919055,37.9030005750359
NA,NA,"overweight","Hypertensive heart disease","50-54","male",44.2702861684166,46.9882361772158,15.2954227766694,56.2850627998768
NA,NA,"overweight","Hypertensive heart disease","55-59","male",33.1792780148503,37.069556797289,7.9682122716593,43.9122777717101
NA,NA,"overweight","Hypertensive heart disease","60-64","male",63.3719554716708,66.7954760339778,18.7792397574105,80.1892423479127
NA,NA,"overweight","Hypertensive heart disease","65-69","male",57.9299745414596,61.8819578416275,11.4105555751543,73.8028140889771
NA,NA,"overweight","Hypertensive heart disease","70-74","male",60.427116997012,64.00368008704,20.0001385215764,74.0935988914438
NA,NA,"overweight","Hypertensive heart disease","75-79","male",51.7247462866408,55.9876256398816,15.8133423651129,65.4073848794138
NA,NA,"overweight","Hypertensive heart disease","80-84","male",30.2474568789169,34.1375581687062,3.46875630533255,40.5053225861769
NA,NA,"overweight","Hypertensive heart disease","85-89","male",8.16021814821666,8.6344530657208,0.0576182594844971,10.2673901465784
NA,NA,"overweight","Hypertensive heart disease","90-94","male",1.19296786979848,1.32809778960468,0.473520945134439,1.57954142446962
NA,NA,"overweight","Hypertensive heart disease","95-99","male",0,0,0,0
NA,NA,"overweight","Hypertensive heart disease","100+","male",0,0,0,0
NA,NA,"overweight","Intracerebral hemorrhage","25-29","male",22.9558444050823,24.7258556134985,8.74103128854588,29.4106148416781
NA,NA,"overweight","Intracerebral hemorrhage","30-34","male",31.0305575240642,33.0731818872213,13.2688837770385,38.5134412905536
NA,NA,"overweight","Intracerebral hemorrhage","35-39","male",51.2515622482153,55.2691463716636,15.3530300367339,65.3950533070553
NA,NA,"overweight","Intracerebral hemorrhage","40-44","male",105.857342063712,110.963773887689,48.5188927067122,129.926616420719
NA,NA,"overweight","Intracerebral hemorrhage","45-49","male",136.377416748244,144.726649352952,52.9501633079514,172.304577283773
NA,NA,"overweight","Intracerebral hemorrhage","50-54","male",218.661037711296,234.850244794354,103.240357369802,274.32731747352
NA,NA,"overweight","Intracerebral hemorrhage","55-59","male",255.267537093077,275.276025669488,87.9516616956207,320.972637701384
NA,NA,"overweight","Intracerebral hemorrhage","60-64","male",365.994388495234,402.571828640196,149.67184929654,472.394459883938
NA,NA,"overweight","Intracerebral hemorrhage","65-69","male",366.301675889546,386.999813139524,125.574532292335,459.643081121587
NA,NA,"overweight","Intracerebral hemorrhage","70-74","male",412.045603020417,429.692460135355,157.611415152643,504.305546972551
NA,NA,"overweight","Intracerebral hemorrhage","75-79","male",311.101688685411,331.369210174313,148.09425330575,388.858147869419
NA,NA,"overweight","Intracerebral hemorrhage","80-84","male",148.626665647045,158.593742753349,35.886014347258,186.394523961755
NA,NA,"overweight","Intracerebral hemorrhage","85-89","male",37.4488556774658,40.1973156826242,17.2259268071323,47.4825472881581
NA,NA,"overweight","Intracerebral hemorrhage","90-94","male",5.44640883986851,6.10620038062363,1.82775319220651,7.26305575568316
NA,NA,"overweight","Intracerebral hemorrhage","95-99","male",0,0,0,0
NA,NA,"overweight","Intracerebral hemorrhage","100+","male",0,0,0,0
NA,NA,"overweight","Ischemic heart disease","25-29","male",18.9229989113321,20.3916142795973,3.69224067377704,25.539366423916
NA,NA,"overweight","Ischemic heart disease","30-34","male",44.3379033602477,48.0402091251507,7.52588151177161,60.2050081474627
NA,NA,"overweight","Ischemic heart disease","35-39","male",80.0518517445018,86.4253893430277,11.2303645995167,109.936504844181
NA,NA,"overweight","Ischemic heart disease","40-44","male",114.776131261653,126.071747760783,7.5724784426408,161.844219388734
NA,NA,"overweight","Ischemic heart disease","45-49","male",168.360206221879,182.639523846864,6.71143937666896,236.109612427204
NA,NA,"overweight","Ischemic heart disease","50-54","male",267.102167950795,284.135355157952,45.7624770602207,363.296963567839
NA,NA,"overweight","Ischemic heart disease","55-59","male",324.81415702398,349.012301642703,33.4374999954605,439.411810283201
NA,NA,"overweight","Ischemic heart disease","60-64","male",426.331440898405,465.221669110773,-3.9058149184395,585.814557444258
NA,NA,"overweight","Ischemic heart disease","65-69","male",508.774379356413,560.79810813254,-15.7719522484657,705.200872967473
NA,NA,"overweight","Ischemic heart disease","70-74","male",596.211900498306,646.41159569686,92.5720264898771,809.531086693271
NA,NA,"overweight","Ischemic heart disease","75-79","male",477.452429584225,511.079474532593,110.01150312634,648.15366585534
NA,NA,"overweight","Ischemic heart disease","80-84","male",412.010724209219,407.353787648575,-2.59966334095938,520.715186027032
NA,NA,"overweight","Ischemic heart disease","85-89","male",103.209000161928,103.521511934174,11.0171135362702,130.587189528694
NA,NA,"overweight","Ischemic heart disease","90-94","male",14.9463120104111,15.8699253149622,3.67376067481262,20.179633730069
NA,NA,"overweight","Ischemic heart disease","95-99","male",0,0,0,0
NA,NA,"overweight","Ischemic heart disease","100+","male",0,0,0,0
NA,NA,"overweight","Ischemic stroke","25-29","male",6.82914670134827,7.12617796189809,2.98628813487046,8.77841112194288
NA,NA,"overweight","Ischemic stroke","30-34","male",5.17056330376505,5.61731314685486,1.3496348580197,6.87735828287279
NA,NA,"overweight","Ischemic stroke","35-39","male",5.94741493330452,6.41915631988491,0.95105605020377,7.79680672340938
NA,NA,"overweight","Ischemic stroke","40-44","male",10.7282499595195,11.9065558750394,3.28769218153009,14.6125750161384
NA,NA,"overweight","Ischemic stroke","45-49","male",14.458770173836,15.5439002373042,3.94749967175262,18.8386178868096
NA,NA,"overweight","Ischemic stroke","50-54","male",25.6121937727149,27.0458780630257,10.6414253345594,33.5314265121897
NA,NA,"overweight","Ischemic stroke","55-59","male",43.2198131015638,45.6825437685395,1.87575879360597,56.7843847434658
NA,NA,"overweight","Ischemic stroke","60-64","male",104.375415206181,113.481175655196,22.3899490379194,141.302933650036
NA,NA,"overweight","Ischemic stroke","65-69","male",130.699657972627,139.641747583552,41.0085433501048,170.782357929915
NA,NA,"overweight","Ischemic stroke","70-74","male",173.94732355563,184.498378855828,60.6128512231119,227.145563688488
NA,NA,"overweight","Ischemic stroke","75-79","male",158.249539391307,166.842933919113,55.7314145286432,203.451533251356
NA,NA,"overweight","Ischemic stroke","80-84","male",176.293743499725,191.454823132059,43.6412356246502,233.78942368377
NA,NA,"overweight","Ischemic stroke","85-89","male",44.9968981961621,48.030803370768,16.0020633389525,59.7528418921066
NA,NA,"overweight","Ischemic stroke","90-94","male",6.9440541999192,7.40507909320986,1.67130015775668,9.21847648474034
NA,NA,"overweight","Ischemic stroke","95-99","male",0,0,0,0
NA,NA,"overweight","Ischemic stroke","100+","male",0,0,0,0
NA,NA,"overweight","Kidney cancer","25-29","male",0.165935866900133,0.166430263991686,0.124125243793241,0.205279632994665
NA,NA,"overweight","Kidney cancer","30-34","male",0.268015914634483,0.268770030072842,0.19976508700051,0.329422714193768
NA,NA,"overweight","Kidney cancer","35-39","male",0.526625841989278,0.529592447192113,0.383352289141477,0.639524858700027
NA,NA,"overweight","Kidney cancer","40-44","male",0.696033143401906,0.697187451830022,0.518503965784873,0.85821299901114
NA,NA,"overweight","Kidney cancer","45-49","male",1.22689707800554,1.22661223011182,0.9392327374931,1.5054471418572
NA,NA,"overweight","Kidney cancer","50-54","male",1.69249180261049,1.7028648094506,1.28422877950459,2.09703867361856
NA,NA,"overweight","Kidney cancer","55-59","male",1.94820564884069,1.96074762120917,1.46529010328855,2.39864515712459
NA,NA,"overweight","Kidney cancer","60-64","male",2.54184070180021,2.55104881446824,1.90280997408816,3.12532456788212
NA,NA,"overweight","Kidney cancer","65-69","male",2.02281292440483,2.02861836015676,1.48811450436024,2.47695841478013
NA,NA,"overweight","Kidney cancer","70-74","male",1.73554722799452,1.74833392653865,1.26679874722251,2.15499422550304
NA,NA,"overweight","Kidney cancer","75-79","male",1.62357566595638,1.630785150697,1.22239348783278,1.98767943894254
NA,NA,"overweight","Kidney cancer","80-84","male",0.591452381452462,0.593785615886253,0.440895709392795,0.735075474209552
NA,NA,"overweight","Kidney cancer","85-89","male",0.150941079872781,0.151478907909257,0.114000819271387,0.18743582094809
NA,NA,"overweight","Kidney cancer","90-94","male",0.0231900499894739,0.0233081572343569,0.0174126533081738,0.0283895234092519
NA,NA,"overweight","Kidney cancer","95-99","male",0,0,0,0
NA,NA,"overweight","Kidney cancer","100+","male",0,0,0,0
NA,NA,"overweight","Liver cancer due to alcohol use","25-29","male",0.0309344735687092,0.0315395095991378,0.0109798510233818,0.0464108075216467
NA,NA,"overweight","Liver cancer due to alcohol use","30-34","male",0.0760367772802281,0.0778979070843178,0.0321696024275274,0.1114178160646
NA,NA,"overweight","Liver cancer due to alcohol use","35-39","male",0.17873750454974,0.18370597866708,0.0682265605792079,0.264241639242632
NA,NA,"overweight","Liver cancer due to alcohol use","40-44","male",0.371224579261111,0.37581442702866,0.152529644581049,0.549760412661672
NA,NA,"overweight","Liver cancer due to alcohol use","45-49","male",0.651803182734909,0.661810919083119,0.267290362551592,0.962250523786151
NA,NA,"overweight","Liver cancer due to alcohol use","50-54","male",1.21791741638274,1.23597046251743,0.50625772886536,1.7734021709529
NA,NA,"overweight","Liver cancer due to alcohol use","55-59","male",2.12387253512177,2.14785146771241,0.853514218941159,3.14642382048026
NA,NA,"overweight","Liver cancer due to alcohol use","60-64","male",2.71007430991228,2.75083531723859,1.14028700733646,4.03679504002649
NA,NA,"overweight","Liver cancer due to alcohol use","65-69","male",3.79841259366082,3.91733840889293,1.27519629426554,5.66249976620689
NA,NA,"overweight","Liver cancer due to alcohol use","70-74","male",4.04127464931227,4.11740710762525,1.76180133225974,5.96495166235278
NA,NA,"overweight","Liver cancer due to alcohol use","75-79","male",2.72815183540445,2.78950971751371,1.06486844862166,4.03313545057881
NA,NA,"overweight","Liver cancer due to alcohol use","80-84","male",1.07272044730035,1.09390115556363,0.446263142304336,1.60372043876765
NA,NA,"overweight","Liver cancer due to alcohol use","85-89","male",0.268358971338094,0.274955512928786,0.0976986854472126,0.394772931554547
NA,NA,"overweight","Liver cancer due to alcohol use","90-94","male",0.0417087011145082,0.0420281997855093,0.0185918426167711,0.0628042521914085
NA,NA,"overweight","Liver cancer due to alcohol use","95-99","male",0,0,0,0
NA,NA,"overweight","Liver cancer due to alcohol use","100+","male",0,0,0,0
NA,NA,"overweight","Liver cancer due to hepatitis B","25-29","male",0.341496189962016,0.353285179731139,0.127237869375232,0.503259292153012
NA,NA,"overweight","Liver cancer due to hepatitis B","30-34","male",0.559206861668842,0.5682260391352,0.238280887096343,0.82504124598349
NA,NA,"overweight","Liver cancer due to hepatitis B","35-39","male",0.876048632517865,0.893973250740564,0.313962483269378,1.30155972004186
NA,NA,"overweight","Liver cancer due to hepatitis B","40-44","male",1.36028476675783,1.38613968763055,0.558815052607384,1.99989027158027
NA,NA,"overweight","Liver cancer due to hepatitis B","45-49","male",1.92446585115632,1.97027218847902,0.803786715664327,2.8218430583678
